Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,disease,sampling time group,cohort,tissue,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_taxid_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_data_row_count,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_supplementary_file_1,Series_sample_id
856650_3.1,GSM5768513,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508744,NONE,GSM5768513
792176_1,GSM5768514,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508745,NONE,GSM5768514
792176_2,GSM5768515,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508746,NONE,GSM5768515
792176_4,GSM5768516,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508747,NONE,GSM5768516
579493_1,GSM5768517,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508748,NONE,GSM5768517
579493_2,GSM5768518,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508749,NONE,GSM5768518
579493_3,GSM5768519,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508750,NONE,GSM5768519
872878_1,GSM5768520,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508752,NONE,GSM5768520
579493_4,GSM5768521,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508751,NONE,GSM5768521
872878_3,GSM5768522,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508754,NONE,GSM5768522
872878_2,GSM5768523,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508753,NONE,GSM5768523
872878_4,GSM5768524,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508756,NONE,GSM5768524
703998_2,GSM5768525,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508755,NONE,GSM5768525
740596_2,GSM5768526,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508757,NONE,GSM5768526
740596_3,GSM5768527,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508758,NONE,GSM5768527
505372_1,GSM5768528,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508759,NONE,GSM5768528
505372_2,GSM5768529,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508760,NONE,GSM5768529
852717_2,GSM5768530,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508762,NONE,GSM5768530
505372_3,GSM5768531,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508761,NONE,GSM5768531
